"","code","state","period","lforce","unemployed","urate","openings","jobrate","pop","stindex","C1","C2","C3","C4","C5","C6","C7","H1","f_lfp","educrate","lhshr","avgage","o_lfp","covid"
"638",27,"Montana","21-Feb",528910,26270,5,25000,0.04738079,1104271,"38.4225","1.25","1","1","3","0","2","0","2","0.572903225806452","0.353522053982883","0.0881272949816402","43","0.730458221024259","97470"
"639",27,"Montana","21-Mar",530088,23387,4.4,33000,0.061144967,1104271,"31.8267741935484","1","1","1","3","0","0.0645161290322581","0","2","0.577483443708609","0.353061224489796","0.0995085995085995","44","0.705405405405405","102344"
"640",27,"Montana","21-Apr",535765,20829,3.9,42000,0.075412615,1104271,"28.6106666666667","1","1","1","2.13333333333333","0","0","0","2","0.610047846889952","0.347137637028015","0.112836438923395","42","0.816326530612245","106882"
"641",27,"Montana","21-May",541155,17431,3.2,46000,0.08074085,1104271,"28.24","1","1","1","2","0","0","0","2","0.612903225806452","0.356280193236715","0.11122244488978","43","0.825757575757576","110685"
"642",27,"Montana","21-Jun",548509,21817,4,42000,0.073853685,1104271,"28.518","1","1","1","2","0","0","0","2","0.609785202863962","0.343030303030303","0.123958333333333","42","0.756892230576441","112985"
"643",27,"Montana","21-Jul",549555,17489,3.2,45000,0.077980682,1104271,"28.778064516129","1","1","1","1.35483870967742","0","0","0","2","0.583732057416268","0.346504559270517","0.112691466083151","44","0.724390243902439","114663"
"644",27,"Montana","21-Aug",548165,15655,2.9,39000,0.068240276,1104271,"24.07","1","1","1","0","0","0","0","2","0.568773234200744","0.352308665401645","0.107438016528926","43","0.654040404040404","120325"
"645",27,"Montana","21-Sep",541696,10432,1.9,38000,0.06675286,1104271,"24.07","1","1","1","0","0","0","0","2","0.570080862533693","0.320328542094456","0.0909090909090909","44","0.693766937669377","137941"
"646",27,"Montana","21-Oct",543180,10543,1.9,42000,0.07308962,1104271,"23.2964516129032","1.38709677419355","0.838709677419355","0.838709677419355","0","0","0","0","2","0.606756756756757","0.328657314629259","0.0911161731207289","42","0.756521739130435","165092"
"647",27,"Montana","21-Nov",542991,10294,1.9,35000,0.061652607,1104271,"14.3166666666667","1","0","0","0","0","0","0","2","0.580774365821095","0.341333333333333","0.109654350417163","42","0.673410404624277","185691.5"
"648",27,"Montana","21-Dec",541665,10477,1.9,43000,0.074888364,1104271,"14.7535483870968","1","0","0","0","0","0","0","2","0.566801619433198","0.333333333333333","0.101775147928994","42","0.698795180722892","194562"
"649",28,"Nebraska","20-Jan",1037068,33639,3.2,49000,0.04655896,1961455,"0.896774193548387","0","0","0","0","0","0","0","0.161290322580645","0.641868512110727","0.327160493827161","0.0962566844919786","39","0.868312757201646","0"
"650",28,"Nebraska","20-Feb",1044596,31919,3.1,48000,0.045254116,1961455,"5.56","0","0","0","0","0","0","0","1","0.658307210031348","0.323308270676692","0.0873417721518987","37","0.891666666666667","0"
"651",28,"Nebraska","20-Mar",1039301,36687,3.5,42000,0.040206239,1961455,"26.8374193548387","1.61290322580645","0.935483870967742","1.12903225806452","1.67741935483871","0.483870967741935","0","0.258064516129032","1","0.646103896103896","0.320479862896315","0.0844686648501362","39","0.946502057613169","17"
"652",28,"Nebraska","20-Apr",1048382,77217,7.4,40000,0.039558331,1961455,"59.2433333333333","3","2","2","4","1","0.7","1","1","0.636842105263158","0.304744525547445","0.0568356374807988","40","0.960869565217391","1023"
"653",28,"Nebraska","20-May",1033445,56164,5.4,32000,0.031705739,1961455,"66.4906451612903","3","2","2","4","1","1","1","1.96774193548387","0.633333333333333","0.30969030969031","0.0534223706176962","40","0.924882629107981","10162"
"654",28,"Nebraska","20-Jun",1056456,69618,6.6,36000,0.035196189,1961455,"51.1093333333333","3","1.7","2","3.7","1","0","1","1.03333333333333","0.631683168316832","0.296106557377049","0.0584192439862543","41","0.936585365853659","16912.5"
"655",28,"Nebraska","20-Jul",1042865,49400,4.7,55000,0.05245764,1961455,"41.1451612903226","3","1","2","1.32258064516129","1","0","1","1","0.642166344294004","0.330293819655522","0.0642504118616145","39","0.905660377358491","22014"
"656",28,"Nebraska","20-Aug",1031473,39782,3.9,43000,0.041558301,1961455,"39.4135483870968","2.74193548387097","1","2","1","1","0","1","1.51612903225806","0.61128526645768","0.317292006525285","0.0658761528326746","37","0.873983739837398","30416"
"657",28,"Nebraska","20-Sep",1023637,37866,3.7,48000,0.046431947,1961455,"32.531","1.5","0.666666666666667","1.66666666666667","1","1","0","1","1.2","0.618320610687023","0.32355273592387","0.0714285714285714","38","0.826086956521739","39255"
"658",28,"Nebraska","20-Oct",1026253,32565,3.2,52000,0.049728026,1961455,"31.8387096774194","1","0.129032258064516","1","1","1","0","1","1.83870967741935","0.620578778135048","0.353628023352794","0.0586666666666667","39","0.863117870722434","56867"
"659",28,"Nebraska","20-Nov",1023234,29853,2.9,51000,0.048832754,1961455,"38.102","1","0.533333333333333","1.13333333333333","3","1","0.6","1","1.46666666666667","0.633975481611208","0.356444444444444","0.0585651537335286","38","0.826086956521739","100285.5"
"660",28,"Nebraska","20-Dec",1015391,30738,3,45000,0.043704044,1961455,"33.6467741935484","1","0","0.387096774193548","2.12903225806452","1","1.41935483870968","0.935483870967742","1.74193548387097","0.633574007220217","0.369485294117647","0.0467571644042232","38","0.835497835497836","151902"
"661",28,"Nebraska","21-Jan",1012653,32188,3.2,50000,0.048521784,1963692,"25.778064516129","1","0","0.903225806451613","0","1","1","0","1.41935483870968","0.633644859813084","0.355996222851747","0.0479041916167665","36","0.889423076923077","181924"
"662",28,"Nebraska","21-Feb",1013732,32022,3.2,53000,0.051222082,1963692,"25.4625","1","0","0","0","1","1","0","1.75","0.638838475499093","0.344115004492363","0.0440967283072546","35","0.896907216494845","197379.5"
"663",28,"Nebraska","21-Mar",1014719,28747,2.8,60000,0.057362912,1963692,"24.6712903225806","0.483870967741935","0","0","0","1","1","0","1.96774193548387","0.639175257731959","0.338682432432432","0.0622406639004149","36","0.884792626728111","206356"
"664",28,"Nebraska","21-Apr",1013887,23235,2.3,70000,0.065997141,1963692,"22.3126666666667","0","0","0","0","1","1","0.333333333333333","1.6","0.646643109540636","0.328218243819267","0.0763052208835341","35","0.87192118226601","216319.5"
"665",28,"Nebraska","21-May",1023051,23669,2.3,56000,0.053061356,1963692,"20.9070967741935","0","0","0","0","0.0967741935483871","1","0.709677419354839","2","0.655112651646447","0.314636283961437","0.0763052208835341","36","0.944700460829493","222596"
"666",28,"Nebraska","21-Jun",1033960,27696,2.7,55000,0.051824994,1963692,"17.312","0","0","0","0","0","1","0","2","0.642857142857143","0.316489361702128","0.101351351351351","38","0.936708860759494","224017.5"
"667",28,"Nebraska","21-Jul",1034150,21733,2.1,75000,0.068970781,1963692,"16.6932258064516","0","0","0","0","0","1","0","2","0.630769230769231","0.296229802513465","0.0842696629213483","39","0.887096774193548","226107"
"668",28,"Nebraska","21-Aug",1022109,18765,1.8,67000,0.062596698,1963692,"18.4851612903226","0.483870967741935","0","0","0","0","1","0","2","0.626262626262626","0.310466138962181","0.0585034013605442","39","0.940711462450593","235067"
"669",28,"Nebraska","21-Sep",1018937,14236,1.4,73000,0.067736784,1963692,"19.44","1","0","0","0","0","1","0","2","0.617241379310345","0.332120109190173","0.0584795321637427","38","0.844897959183673","257346.5"
"670",28,"Nebraska","21-Oct",1025009,14121,1.4,80000,0.073334751,1963692,"18.9038709677419","1","0","0","0","0","1","0","2","0.619377162629758","0.358340688437776","0.064207650273224","39","0.823770491803279","276507"
"671",28,"Nebraska","21-Nov",1026620,12038,1.2,72000,0.066262832,1963692,"17.8152380952381","1","0","0","0","0.733333333333333","0.380952380952381","0","2","0.642857142857143","0.370514064015519","0.0708898944193062","38","0.902912621359223","298615.5"
"672",28,"Nebraska","21-Dec",1025634,13055,1.3,68000,0.062929226,1963692,"18.52","1","0","0","0","1","0","0","2","0.621513944223108","0.352362204724409","0.0769230769230769","39","0.859090909090909","326431"
"673",29,"Nevada","20-Jan",1595413,62083,3.9,75000,0.046632221,3114071,"0","0","0","0","0","0","0","0","0","0.559398496240601","0.254796623177283","0.199460916442049","40","0.755474452554745","0"
"674",29,"Nevada","20-Feb",1611382,57476,3.6,60000,0.037176886,3114071,"0.383448275862069","0","0","0","0","0","0","0","0.0689655172413793","0.570093457943925","0.27115987460815","0.17972972972973","40","0.802469135802469","0"
"675",29,"Nevada","20-Mar",1586360,105533,6.7,62000,0.04018597,3114071,"30.2867741935484","1.48387096774194","1.41935483870968","0.806451612903226","1.03225806451613","0","0.387096774193548","0.032258064516129","1.90322580645161","0.562295081967213","0.296080066722269","0.154761904761905","43","0.825","45"
"676",29,"Nevada","20-Apr",1491235,442479,29.7,42000,0.038505404,3114071,"68.149","3","2.9","2","4","0","2","1","2","0.527433628318584","0.28119349005425","0.05","45","0.786026200873362","3266"
"677",29,"Nevada","20-May",1434996,353210,24.6,50000,0.044177963,3114071,"61.7958064516129","3","2","2","3.90322580645161","0","1.25806451612903","1","2","0.504604051565378","0.267874165872259","0.0705596107055961","45","0.716738197424893","6662"
"678",29,"Nevada","20-Jun",1501397,232481,15.5,72000,0.053694639,3114071,"53.6433333333333","3","1.1","2","3","0","1","1","2","0.535496957403651","0.283489096573209","0.130536130536131","47","0.757709251101322","11477.5"
"679",29,"Nevada","20-Jul",1514424,254963,16.8,80000,0.059725516,3114071,"50.39","2","1.70967741935484","2","3","0","1","1","2","0.526209677419355","0.288241415192508","0.167042889390519","46","0.697872340425532","32120"
"680",29,"Nevada","20-Aug",1523321,219299,14.4,70000,0.050945327,3114071,"50.93","2","2","2","3","0","1","1","2","0.553271028037383","0.284448818897638","0.162324649298597","43","0.721238938053097","61511"
"681",29,"Nevada","20-Sep",1539088,200711,13,72000,0.05105018,3114071,"44.476","2","1.53333333333333","1.96666666666667","2.96666666666667","0","0.966666666666667","0.0666666666666667","2","0.569823434991974","0.289297658862876","0.172638436482085","40","0.763265306122449","74242.5"
"682",29,"Nevada","20-Oct",1545346,179300,11.6,84000,0.057929197,3114071,"31.48","2","1","1","2","0","0","0","2","0.555393586005831","0.247286821705426","0.168604651162791","38","0.719230769230769","88781"
"683",29,"Nevada","20-Nov",1513547,126448,8.4,59000,0.04079942,3114071,"33.209","2","1.23333333333333","1","2.46666666666667","0","0","0","2","0.551359516616314","0.262825572217837","0.155864197530864","39","0.749019607843137","121140"
"684",29,"Nevada","20-Dec",1513944,123484,8.2,55000,0.038050171,3114071,"39.8448387096774","2","1.87096774193548","1","4","0","0","0","2","0.520361990950226","0.267193675889328","0.136577708006279","39","0.756","194098"
"685",29,"Nevada","21-Jan",1529355,128680,8.4,78000,0.052749928,3143991,"37.04","2","1","1","4","0","0","0","2","0.523520485584218","0.2734375","0.130503144654088","40","0.741176470588235","260090"
"686",29,"Nevada","21-Feb",1552065,124289,8,78000,0.051800533,3143991,"37.965","2","1.25","1","4","0","0","0","2","0.54559748427673","0.287937743190661","0.156060606060606","40","0.773109243697479","288543.5"
"687",29,"Nevada","21-Mar",1549050,118623,7.7,104000,0.067777744,3143991,"40.74","2","2","1","4","0","0","0","2","0.543657331136738","0.282926829268293","0.158850226928896","39","0.815315315315315","299817"
"688",29,"Nevada","21-Apr",1553171,122685,7.9,91000,0.059809949,3143991,"39.1983333333333","1.16666666666667","2","1","4","0","0","0","2","0.56312292358804","0.278688524590164","0.185015290519878","41","0.794979079497908","309967"
"689",29,"Nevada","21-May",1563823,120651,7.7,118000,0.075584241,3143991,"37.4277419354839","1","2","1","3.96774193548387","0","0","0","2","0.543478260869565","0.271812080536913","0.188102893890675","41","0.765690376569038","320899"
"690",29,"Nevada","21-Jun",1560223,129648,8.3,157000,0.098892966,3143991,"14.81","1","0","0","0","0","0","0","2","0.535528596187175","0.273960216998192","0.21731123388582","42","0.692946058091286","328012.5"
"691",29,"Nevada","21-Jul",1547673,126825,8.2,157000,0.099502614,3143991,"14.81","1","0","0","0","0","0","0","2","0.514190317195326","0.275261324041812","0.205607476635514","43","0.630350194552529","343096"
"692",29,"Nevada","21-Aug",1533153,109883,7.2,121000,0.078354174,3143991,"14.81","1","0","0","0","0","0","0","2","0.510924369747899","0.294882914137034","0.205309734513274","41","0.595918367346939","373649"
"693",29,"Nevada","21-Sep",1532268,97560,6.4,110000,0.07121087,3143991,"12.3433333333333","0.333333333333333","0","0","0","0","0","0","2","0.52970297029703","0.307239057239057","0.197767145135566","40","0.598360655737705","407995.5"
"694",29,"Nevada","21-Oct",1547260,87786,5.7,121000,0.076559311,3143991,"11.11","0","0","0","0","0","0","0","2","0.533442088091354","0.278934221482098","0.179173047473201","40","0.676","441486"
"695",29,"Nevada","21-Nov",1542205,83495,5.4,101000,0.064755628,3143991,"11.11","0","0","0","0","0","0","0","2","0.533670033670034","0.274305555555556","0.185897435897436","40","0.670781893004115","462075.5"
"696",29,"Nevada","21-Dec",1536416,79986,5.2,93000,0.060022073,3143991,"13.4416129032258","0","0","0","0","0","0","0","2","0.541946308724832","0.273451327433628","0.168067226890756","40","0.682926829268293","482138"
"697",30,"New Hampshire","20-Jan",774595,23709,3.1,34000,0.043318393,1377848,"0.358709677419355","0","0","0","0","0","0","0","0.0645161290322581","0.629522431259045","0.381195335276968","0.0826542491268917","46","0.899676375404531","0"
"698",30,"New Hampshire","20-Feb",773709,22946,3,34000,0.043325182,1377848,"5.56","0","0","0","0","0","0","0","1","0.614439324116744","0.37765538945712","0.0819462227912932","47","0.880794701986755","0"
"699",30,"New Hampshire","20-Mar",766392,24141,3.1,32000,0.041330266,1377848,"28.0777419354839","1.45161290322581","0.387096774193548","0.967741935483871","1.74193548387097","0","0.32258064516129","0.129032258064516","1.64516129032258","0.580267558528428","0.367312552653749","0.0703012912482066","49","0.83","17"
"700",30,"New Hampshire","20-Apr",728134,117573,16.1,29000,0.045343603,1377848,"76.85","3","3","2","4","2","2","1","2","0.558677685950413","0.381803411860276","0.0387205387205387","49","0.845161290322581","1175"
"701",30,"New Hampshire","20-May",759191,102490,13.5,31000,0.04507773,1377848,"74.3435483870968","3","2.32258064516129","2","4","2","2","1","2","0.573553719008264","0.398193760262726","0.0549618320610687","46","0.921768707482993","3556"
"702",30,"New Hampshire","20-Jun",766230,78038,10.2,34000,0.047078893,1377848,"57.654","3","1.93333333333333","1.5","2","1.23333333333333","1.5","1","2","0.587436332767402","0.404074702886248","0.0692771084337349","46","0.933554817275748","5354.5"
"703",30,"New Hampshire","20-Jul",770338,62617,8.1,33000,0.044551187,1377848,"41.67","3","1","1","0","1","1","1","2","0.615023474178404","0.387689848121503","0.079885877318117","47","0.881789137380192","6139"
"704",30,"New Hampshire","20-Aug",768870,48630,6.3,34000,0.04507849,1377848,"39.7583870967742","2.67741935483871","1","1","0","0.741935483870968","1","1","2","0.629518072289157","0.386666666666667","0.0971428571428571","47","0.81875","6988"
"705",30,"New Hampshire","20-Sep",758568,40858,5.4,29000,0.038837032,1377848,"35.19","2","1","1","0","0","1","1","2","0.604651162790698","0.376612903225806","0.0735090152565881","47","0.822368421052632","7764"
"706",30,"New Hampshire","20-Oct",757004,31922,4.2,32000,0.042267548,1377848,"35.19","2","1","1","0","0","1","1","2","0.61171032357473","0.381832797427653","0.0714285714285714","45","0.802631578947368","9514"
"707",30,"New Hampshire","20-Nov",759782,30055,4,32000,0.042009801,1377848,"41.1153333333333","2","1","1","0","0","1","1.53333333333333","2","0.611374407582938","0.384052074857608","0.0562248995983936","46","0.839464882943144","14850"
"708",30,"New Hampshire","20-Dec",757970,27997,3.7,34000,0.044504191,1377848,"46.3","2","1","1","0","0","1","2","2","0.604538087520259","0.390547263681592","0.0480225988700565","48","0.857142857142857","33433"
"709",30,"New Hampshire","21-Jan",755494,30588,4,32000,0.042277377,1388992,"46.3","2","1","1","0","0","1","2","2","0.583198707592892","0.385631709331131","0.0572246065808298","48","0.775641025641026","55945"
"710",30,"New Hampshire","21-Feb",752724,23667,3.1,38000,0.049539995,1388992,"46.3","2","1","1","0","0","1","2","2","0.589785831960461","0.380791912384162","0.0642335766423358","47","0.770967741935484","70901"
"711",30,"New Hampshire","21-Mar",749468,23691,3.2,46000,0.059602709,1388992,"41.9954838709677","1.2258064516129","1","1","0","0","1","1.48387096774194","2","0.522184300341297","0.375959079283887","0.0727848101265823","48","0.689102564102564","79070"
"712",30,"New Hampshire","21-Apr",742918,19832,2.7,50000,0.064675858,1388992,"38.89","1","1","1","0","0","1","1","2","0.535","0.380677126341866","0.0600924499229584","48.5","0.746081504702194","90717.5"
"713",30,"New Hampshire","21-May",742141,17586,2.4,58000,0.074116196,1388992,"31.9596774193548","1","1","1","0","0","0.225806451612903","0.290322580645161","2","0.547231270358306","0.377650897226754","0.0699708454810496","46","0.754098360655738","97676"
"714",30,"New Hampshire","21-Jun",750038,23431,3.1,59000,0.075101164,1388992,"29.2596666666667","1","1","1","0","0","0","0","2","0.547297297297297","0.367003367003367","0.0927051671732523","48","0.751572327044025","99187"
"715",30,"New Hampshire","21-Jul",760531,25914,3.4,63000,0.078985277,1388992,"29.63","1","1","1","0","0","0","0","2","0.587748344370861","0.36753574432296","0.109756097560976","46.5","0.835483870967742","99907"
"716",30,"New Hampshire","21-Aug",756979,21503,2.8,59000,0.074262785,1388992,"29.63","1","1","1","0","0","0","0","2","0.590551181102362","0.389473684210526","0.115220483641536","47","0.829268292682927","103462"
"717",30,"New Hampshire","21-Sep",742973,17896,2.4,50000,0.06450972,1388992,"29.63","1","1","1","0","0","0","0","2","0.592857142857143","0.382998171846435","0.0790322580645161","51","0.863057324840764","113597"
"718",30,"New Hampshire","21-Oct",736745,16124,2.2,48000,0.062449504,1388992,"29.63","1","1","1","0","0","0","0","2","0.559585492227979","0.41406945681211","0.0766823161189358","51","0.822981366459627","128585"
"719",30,"New Hampshire","21-Nov",741833,15601,2.1,56000,0.071590014,1388992,"29.7226666666667","1","1","1","0","0","0","0","2","0.554964539007092","0.405838041431262","0.056198347107438","51","0.778135048231511","147243"
"720",30,"New Hampshire","21-Dec",743280,16248,2.2,62000,0.078577295,1388992,"28.0158064516129","1","1","1","0","0","0","0","2","0.565217391304348","0.412488174077578","0.0523731587561375","51","0.815286624203822","181660"
"721",31,"New Jersey","20-Jan",4568369,186718,4.1,190000,0.041560478,9279743,"0","0","0","0","0","0","0","0","0","0.572844400396432","0.417400310719834","0.0707338638373121","44","0.821428571428571","0"
"722",31,"New Jersey","20-Feb",4596012,181355,3.9,186000,0.040429008,9279743,"5.36827586206897","0","0","0","0","0","0","0","0.96551724137931","0.580246913580247","0.422222222222222","0.0797824116047144","44","0.775055679287305","0"
"723",31,"New Jersey","20-Mar",4560340,189899,4.2,152000,0.033610168,9279743,"32.0496774193548","1.35483870967742","1.38709677419355","1.16129032258065","1.90322580645161","0","0.709677419354839","0","1.35483870967742","0.554621848739496","0.431000654022237","0.0681818181818182","44","0.721311475409836","178"
"724",31,"New Jersey","20-Apr",4439001,729319,16.4,153000,0.039609784,9279743,"66.296","3","3","2","4","0.6","2","0","2","0.527027027027027","0.434983498349835","0.0294117647058824","44","0.734806629834254","73173.5"
"725",31,"New Jersey","20-May",4467266,742793,16.6,154000,0.039706348,9279743,"66.8445161290323","3","2.54838709677419","2","4","1","2","0","2","0.535580524344569","0.427152317880795","0.0412087912087912","44","0.731843575418994","145247"
"726",31,"New Jersey","20-Jun",4521304,729247,16.1,189000,0.047474829,9279743,"58.4876666666667","3","2","1.26666666666667","3.7","1","1.26666666666667","0.233333333333333","2","0.552941176470588","0.428472702142363","0.0403899721448468","46","0.814814814814815","167892.5"
"727",31,"New Jersey","20-Jul",4657034,631398,13.6,197000,0.046653323,9279743,"54.0929032258065","3","2","1","3","0.516129032258065","1","1","2","0.599756690997567","0.435586734693878","0.0742092457420925","44","0.837606837606838","178169"
"728",31,"New Jersey","20-Aug",4548021,494604,10.9,172000,0.040706042,9279743,"53.431935483871","3","2","1","3.90322580645161","0","1","1","2","0.589519650655022","0.420264824409902","0.0846153846153846","44","0.805699481865285","190357"
"729",31,"New Jersey","20-Sep",4348286,333020,7.7,207000,0.049025807,9279743,"48.178","2.23333333333333","2","1","3.03333333333333","0","1","1","2","0.547900968783638","0.429621254946297","0.0794491525423729","44","0.792838874680307","201843"
"730",31,"New Jersey","20-Oct",4370856,310742,7.1,224000,0.05228619,9279743,"47.22","2","2","1","3","0","1","1","2","0.556277056277056","0.422222222222222","0.0608519269776876","42","0.81025641025641","225188"
"731",31,"New Jersey","20-Nov",4492693,433421,9.6,213000,0.049856376,9279743,"45.3106666666667","2","1.03333333333333","1","3.46666666666667","0","1.2","1","2","0.544864864864865","0.414228341939185","0.0586387434554974","43","0.802469135802469","301529.5"
"732",31,"New Jersey","20-Dec",4372811,316353,7.2,201000,0.04721127,9279743,"46.5387096774194","2","1","1","4","0","1.12903225806452","1","2","0.543083900226757","0.438865918487891","0.0678148546824543","43","0.779187817258883","456529"
"733",31,"New Jersey","21-Jan",4373251,349321,8,201000,0.047574753,9267130,"46.3","2","1","1","4","0","1","1","2","0.531180400890869","0.432809773123909","0.0568306010928962","43","0.728155339805825","622089"
"734",31,"New Jersey","21-Feb",4403221,363133,8.2,219000,0.051419459,9267130,"46.3","2","1","1","4","0","1","1","2","0.528935185185185","0.46050214329455","0.0583524027459954","44","0.7109375","746709.5"
"735",31,"New Jersey","21-Mar",4439157,346824,7.8,288000,0.065748426,9267130,"49.9377419354839","2","1","1","3.48387096774194","0","1","1","2","0.56140350877193","0.463642013673089","0.0438116100766703","43","0.766304347826087","844563"
"736",31,"New Jersey","21-Apr",4391801,310460,7.1,278000,0.063771107,9267130,"47.6243333333333","2","1","1","3","0.833333333333333","1","1","2","0.549768518518518","0.43202416918429","0.0514786418400876","43","0.740837696335079","969591.5"
"737",31,"New Jersey","21-May",4396150,307149,7,263000,0.060431971,9267130,"42.3222580645161","2","1","1","3","0.870967741935484","1","0.516129032258065","2","0.559675550405562","0.425153374233129","0.0509209100758397","42","0.733153638814016","1010759"
"738",31,"New Jersey","21-Jun",4480044,353621,7.9,291000,0.065875512,9267130,"17.8733333333333","1.86666666666667","0.1","0.1","0.3","0","0","0","2","0.569512195121951","0.418275418275418","0.0771001150747986","45","0.744063324538259","1020184.5"
"739",31,"New Jersey","21-Jul",4496967,339199,7.5,333000,0.074152127,9267130,"11.11","0","0","0","0","0","0","0","2","0.559952038369305","0.414012738853503","0.0892236384704519","44","0.748633879781421","1027954"
"740",31,"New Jersey","21-Aug",4446146,308503,6.9,317000,0.071161707,9267130,"13.8551612903226","0.741935483870968","0","0","0","0","0","0","2","0.556192660550459","0.419605499103407","0.0899772209567198","44","0.763231197771588","1062238"
"741",31,"New Jersey","21-Sep",4388170,276019,6.3,298000,0.067571382,9267130,"14.81","1","0","0","0","0","0","0","2","0.543478260869565","0.440581542351454","0.0837988826815642","44","0.798245614035088","1124843"
"742",31,"New Jersey","21-Oct",4429491,240785,5.4,309000,0.068701689,9267130,"14.81","1","0","0","0","0","0","0","2","0.554611650485437","0.446595877576515","0.0700636942675159","42","0.842565597667638","1180388"
"743",31,"New Jersey","21-Nov",4428115,231957,5.2,272000,0.060875197,9267130,"14.81","1","0","0","0","0","0","0","2","0.535211267605634","0.429133858267717","0.0690448791714614","42","0.808383233532934","1220637.5"
"744",31,"New Jersey","21-Dec",4451722,218613,4.9,293000,0.064735516,9267130,"15.71","1","0.483870967741935","0","0","0","0","0","2","0.574931880108992","0.436213991769547","0.0805523590333717","41","0.866666666666667","1323331"
"745",32,"New Mexico","20-Jan",962250,49768,5.2,53000,0.054894861,2117566,"0","0","0","0","0","0","0","0","0","0.5","0.293761356753483","0.0941320293398533","44","0.595588235294118","0"
"746",32,"New Mexico","20-Feb",966815,49236,5.1,39000,0.040770287,2117566,"0","0","0","0","0","0","0","0","0","0.501762632197415","0.28048048048048","0.0908004778972521","45","0.637037037037037","0"
"747",32,"New Mexico","20-Mar",955595,52848,5.5,35000,0.0373235,2117566,"35.8116129032258","1.64516129032258","1.48387096774194","1.29032258064516","2.12903225806452","0.967741935483871","0.516129032258065","0.32258064516129","0.516129032258065","0.500671140939597","0.291960507757405","0.0783744557329463","45","0.643454038997215","21"
"748",32,"New Mexico","20-Apr",904428,88126,9.7,40000,0.046712492,2117566,"81.8506666666667","3","3","2","4","2","1","2","1.56666666666667","0.487903225806452","0.280701754385965","0.0617283950617284","44","0.692307692307692","1540.5"
"749",32,"New Mexico","20-May",905575,90120,10,29000,0.034341676,2117566,"82.2309677419355","3","2.45161290322581","2","4","2","1","2","2","0.501404494382023","0.314024390243902","0.0598425196850394","44","0.712574850299401","5847"
"750",32,"New Mexico","20-Jun",914023,93336,10.2,31000,0.036398348,2117566,"80.56","3","2","2","4","2","1","2","2","0.513274336283186","0.307148468185389","0.0569105691056911","44","0.689102564102564","9889"
"751",32,"New Mexico","20-Jul",945825,126619,13.4,42000,0.04876882,2117566,"80.56","3","2","2","4","2","1","2","2","0.483734087694484","0.330316742081448","0.055363321799308","44","0.617910447761194","16138"
"752",32,"New Mexico","20-Aug",915617,85672,9.4,43000,0.049258544,2117566,"78.7648387096774","2.51612903225806","2","2","4","2","1","2","2","0.475247524752475","0.340701219512195","0.076530612244898","44","0.618618618618619","23408"
"753",32,"New Mexico","20-Sep",961466,82725,8.6,42000,0.045615434,2117566,"74.2553333333333","2","2","2","4","2","1","2","2","0.493567251461988","0.299630086313194","0.0932642487046632","42","0.636604774535809","26982"
"754",32,"New Mexico","20-Oct",960387,76687,8,44000,0.047429126,2117566,"72.6974193548387","2","2","2","4","2","1","2","2","0.498277841561424","0.311976047904192","0.095006090133983","43","0.651948051948052","35770"
"755",32,"New Mexico","20-Nov",963799,77740,8.1,35000,0.037999737,2117566,"74.075","2","2.5","2","4","2","1","2","2","0.516469038208169","0.321649484536082","0.0763888888888889","45","0.700879765395894","64827.5"
"756",32,"New Mexico","20-Dec",963668,80079,8.3,35000,0.038101915,2117566,"70.2487096774194","2","2.03225806451613","2","4","2","1","2","2","0.513176144244105","0.319913731128684","0.0629470672389127","43","0.675925925925926","124357"
"757",32,"New Mexico","21-Jan",952128,86334,9.1,48000,0.05252825,2115877,"70.3835483870968","2","2","2","4","2","1","2","2","0.494285714285714","0.311475409836066","0.0614173228346457","44","0.601880877742947","162893"
"758",32,"New Mexico","21-Feb",955199,78941,8.3,42000,0.045738779,2115877,"58.2667857142857","2","2","2","4","2","1","0.0714285714285714","2","0.504032258064516","0.302018093249826","0.0622406639004149","42","0.692789968652038","180666"
"759",32,"New Mexico","21-Mar",947280,75222,7.9,51000,0.055251133,2115877,"52.761935483871","2","2","1.64516129032258","4","1.2258064516129","1","0","2","0.496831432192649","0.303212851405622","0.0739247311827957","41","0.668639053254438","188664"
"760",32,"New Mexico","21-Apr",949169,72165,7.6,60000,0.064033878,2115877,"45.5873333333333","1.06666666666667","2","1.2","3.8","1","1","0","2","0.497395833333333","0.301075268817204","0.0773333333333333","40","0.675925925925926","194736.5"
"761",32,"New Mexico","21-May",946233,69614,7.4,46000,0.049858067,2115877,"40.5025806451613","1","1.48387096774194","1","2.96774193548387","1","1","0","2","0.51875","0.309231762427372","0.0905660377358491","40","0.641566265060241","201006"
"762",32,"New Mexico","21-Jun",956885,80023,8.4,55000,0.059021615,2115877,"36.5733333333333","1","1","1","2","1","1","0","2","0.503267973856209","0.314864864864865","0.100271002710027","41","0.580357142857143","204432"
"763",32,"New Mexico","21-Jul",957319,73983,7.7,70000,0.073426368,2115877,"20.581935483871","1","0.806451612903226","0","0","1","0","0","2","0.521181001283697","0.305220883534137","0.104838709677419","40","0.595930232558139","207189"
"764",32,"New Mexico","21-Aug",950216,59845,6.3,73000,0.075775584,2115877,"20.7903225806452","1.45161290322581","1","0","0","0.516129032258065","0","0","2","0.518891687657431","0.291114058355438","0.118954248366013","41","0.543859649122807","220340"
